player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Nick Richards,richani01,2022,788,367,-3.536276667,0.5086105424,-3.027666125,-5.358755685,-5.019225051,-10.37798074,-4.149583753,-0.5652542015,-4.714837955,-0.3690478821,-0.3690478821,0,-3.33273186,-1.148025989,-4.480757849,0.3112168101
Austin Rivers,riverau01,2022,3275,1588,-2.216876182,-1.315935071,-3.532811253,0.4095894097,0.1727911485,0.5823805582,-1.810428976,-1.07473888,-2.885167856,-0.09362710859,-0.5063026486,0.41267554,-1.611771147,-1.265242696,-2.877013843,-0.6067664803
Duncan Robinson,robindu01,2022,4420,2202,0.8594481503,-1.040667138,-0.181218988,-0.507060076,-0.7736354619,-1.280695538,0.5998704306,-1.087805396,-0.4879349651,2.534563505,2.328074812,0.2064886932,1.092952318,-0.6088109689,0.4841413491,-0.5317870928
Jeremiah Robinson-Earl,robinje02,2022,2255,1087,-3.831760707,0.8783119822,-2.953448724,-3.563814027,-0.4123702334,-3.976184261,-3.93310807,0.6882439833,-3.244864086,-0.272913201,-0.272913201,0,-4.558642951,0.4343535716,-4.124289379,-0.5583004902
Justin Robinson,robinju01,2022,662,304,-4.971846027,1.689398514,-3.282447512,-9.414372949,-1.057517162,-10.47189011,-6.204853653,1.230548351,-4.974305302,-0.3195662745,-0.3195662745,0,-4.724327785,0.1184844456,-4.60584334,0.3939058966
Mitchell Robinson,robinmi01,2022,3738,1848,0.4582017153,3.417625207,3.875826923,0.3515063817,-2.153024054,-1.801517673,0.4562017095,2.43861167,2.89481338,5.279001482,5.279001482,0,-0.1438447877,2.05546043,1.911615642,-0.8118769359
Isaiah Roby,robyis01,2022,2016,948,-0.8163916371,-1.016683416,-1.833075053,-1.280144334,-2.291376997,-3.571521331,-0.8544445964,-1.311908298,-2.166352895,0.2832315635,0.2832315635,0,-2.497191155,-0.6008200313,-3.098011186,0.3327147977
Rajon Rondo,rondora01,2022,1481,697,-2.302899161,0.6753802903,-1.627518871,-6.276214048,1.8256579,-4.450556149,-3.258733221,0.950493568,-2.308239653,0.1606468322,0.1606468322,0,-2.757279309,-0.1460029736,-2.903282282,0.4950067856
Derrick Rose,rosede01,2022,1292,636,2.518120609,2.870291999,5.388412607,-0.1845003732,4.518943717,4.334443344,2.142145455,3.380465548,5.522611004,2.664794779,2.664794779,0,1.350562503,1.692469048,3.04303155,-0.7287468971
Terrence Ross,rosste01,2022,3051,1448,-1.066918988,-3.115733709,-4.182652697,-4.082186722,-3.684151209,-7.766337931,-1.658261505,-3.405583238,-5.063844743,-1.710856968,-1.710856968,0,-2.727392598,-3.782813355,-6.510205953,0.08534315899
Terry Rozier,roziete01,2022,5174,2458,3.156061369,0.3770342517,3.533095621,0.4339596085,-0.4411789209,-0.007219312438,2.748444735,0.2440393236,2.992484059,7.158162425,7.158162425,0,3.725468258,0.7566920264,4.482160285,-0.6016117873
Ricky Rubio,rubiori01,2022,2038,970,0.6240827552,2.689699642,3.313782397,-0.3291230292,6.376684209,6.04756118,0.4644062644,3.58089494,4.045301204,3.392369214,3.392369214,0,1.093732938,3.413972953,4.507705891,0.8747151035
D'Angelo Russell,russeda01,2022,4849,2273,2.357525596,-0.8877438948,1.469781701,1.807946854,-0.1190855715,1.688861283,2.345835439,-0.7901475051,1.555687934,5.03772224,4.814568928,0.2231533127,2.872717601,-0.2441627743,2.628554826,0.7249066885
Matt Ryan,ryanma01,2022,11,5,-11.34004711,1.967188055,-9.372859054,10.04377004,5.594121452,15.6378915,-7.763923884,2.755339267,-5.008584617,-0.005969100163,-0.005969100163,0,5.672309716,2.252448959,7.924758675,3.600648839
Domantas Sabonis,sabondo01,2022,4414,2136,1.707125715,1.851188184,3.558313899,-0.3755370735,3.095465087,2.719928014,1.374353032,2.280796547,3.655149578,7.026810932,7.026810932,0,1.573195074,1.801319944,3.374515018,0.377167223
Olivier Sarr,sarrol01,2022,882,421,-4.204546076,-3.225542939,-7.430089014,0.364241497,1.876414897,2.240656394,-3.439523197,-2.338166092,-5.777689289,-0.6491787039,-0.6491787039,0,-5.871267849,-3.078223145,-8.949490994,-0.1770528246
Tomas Satoransky,satorto01,2022,1863,906,-2.309903125,-1.512016163,-3.821919289,-3.327410301,-2.225974471,-5.553384772,-2.658047897,-1.730744344,-4.388792242,-0.7614547016,-0.7614547016,0,-2.704117539,-1.657329701,-4.36144724,-0.7663732519
Jordan Schakel,schakjo01,2022,62,30,-9.882813105,8.217518961,-1.665294144,-6.097532926,7.94691696,1.849384035,-9.630110656,8.755314678,-0.8747959785,0.02898839925,0.02898839925,0,-5.779068341,5.036201698,-0.7428666428,0.9983136756
Admiral Schofield,schofad01,2022,976,469,-2.662444908,-1.167704348,-3.830149257,-4.124215287,-0.7649255272,-4.889140814,-3.046454805,-1.127393226,-4.173848031,-0.3410275397,-0.3410275397,0,-3.680275669,-2.233679172,-5.913954841,0.0950331335
Dennis Schroder,schrode01,2022,3755,1837,-1.070102602,-0.6866809618,-1.756783564,-5.138576383,-1.237651887,-6.37622827,-2.006738409,-0.8705952746,-2.877333684,-0.1172756961,-0.1172756961,0,-1.642296917,-0.3052050148,-1.947501932,-0.3669241757
Trevon Scott,scotttr01,2022,25,11,-7.305945984,5.60047762,-1.705468364,1.800331973,16.71825102,18.51858299,-5.961968879,8.111026394,2.149057514,0.0267427211,0.0267427211,0,-5.781464715,9.268916389,3.487451674,-2.73433348
Jay Scrubb,scrubja01,2022,276,121,-4.455220148,-1.288470191,-5.743690339,-4.088442139,6.662582358,2.574140219,-4.613572693,0.286783205,-4.326789488,-0.09884606136,-0.09884606136,0,-4.062204068,-1.347735514,-5.409939582,1.545344706
Wayne Selden,seldewa01,2022,40,19,-5.285945486,-8.365540571,-13.65148606,-15.09359108,-4.453801722,-19.5473928,-7.672988813,-8.090993209,-15.76398202,-0.1248957477,-0.1248957477,0,-4.965656242,-6.196597693,-11.16225393,-0.998159381
Alperen Sengun,sengual01,2022,3155,1489,-1.000963137,-0.9235031857,-1.924466322,-1.193426195,-2.718397107,-3.911823302,-1.041047916,-1.267561226,-2.308609143,0.3380489998,0.3380489998,0,-1.658485597,-1.325914806,-2.984400404,0.8140984282
Collin Sexton,sextoco01,2022,658,316,-1.918641401,-0.1122921035,-2.030933505,-6.131722823,0.1892653021,-5.942457521,-2.907188612,-0.09308214634,-3.000270758,-0.04058859486,-0.04058859486,0,-2.522137977,0.1047501837,-2.417387794,0.5926950658
Landry Shamet,shamela01,2022,3444,1629,0.01448406069,-0.6853795986,-0.6708955379,-4.47333067,2.236282793,-2.237047877,-0.9522939781,-0.1503867647,-1.102680743,1.339853384,1.685865659,-0.3460122758,-1.087129757,-0.7739146396,-1.861044397,0.1241077007
Day'Ron Sharpe,sharpda01,2022,813,391,0.2364699164,0.6997636685,0.9362335849,3.872605806,1.647242983,5.51984879,0.9960908995,0.9673538931,1.963444793,0.9409176777,0.9409176777,0,0.9881690239,0.7428068349,1.730975859,0.7761977735
Pascal Siakam,siakapa01,2022,5668,2838,1.359428489,0.01576604756,1.375194537,3.635445521,-0.958785767,2.676659754,1.913557096,-0.1960506329,1.717506463,6.407250944,6.100235421,0.3070155223,2.152669572,0.8690612972,3.021730869,-0.9349818342
Chris Silva,silvach01,2022,194,91,-2.684680505,-2.701411935,-5.38609244,-3.389440967,-4.094388532,-7.483829498,-3.020051792,-3.205162214,-6.225214006,-0.1584784771,-0.1584784771,0,-3.533187769,-3.48107756,-7.014265329,0.4415051133
Anfernee Simons,simonan01,2022,3447,1681,1.839600275,-3.122259338,-1.282659064,2.673319273,0.661059643,3.334378916,2.198466348,-2.46685906,-0.2683927115,2.106373426,2.106373426,0,2.649890595,-2.718729844,-0.06883924899,-1.032177858
Marko Simonovic,simonma01,2022,73,35,-5.088668114,6.314502894,1.22583478,-2.616560356,4.886529166,2.269968811,-4.889678066,6.483070325,1.593392259,0.07797901116,0.07797901116,0,-4.663475363,4.791109942,0.1276345791,0.540314419
Zavier Simpson,simpsza01,2022,354,174,-6.669354361,-1.160573598,-7.829927959,-5.589330228,-8.663424072,-14.2527543,-6.747290453,-2.759208702,-9.506499155,-0.5925201668,-0.5925201668,0,-7.399164746,-1.283220722,-8.682385468,-1.214874985
Jericho Sims,simsje01,2022,1145,555,-3.128318772,1.119736002,-2.008582769,-0.04598566567,3.99769548,3.951709814,-2.707509826,1.758774095,-0.9487357318,0.5075661138,0.5075661138,0,-3.508108635,0.7917821641,-2.716326471,-0.4865718367
Deividas Sirvydis,sirvyde01,2022,63,27,-8.540119553,11.77187689,3.231757338,-22.42278185,2.926020634,-19.49676121,-11.87667429,10.73205595,-1.144618343,0.02245787726,0.02245787726,0,-9.740984091,10.39447634,0.6534922507,1.551508603
Javonte Smart,smartja01,2022,418,200,-3.287042345,-0.08821946575,-3.375261811,-4.878716413,-1.059629997,-5.93834641,-3.846610476,-0.3081658339,-4.15477631,-0.1439960089,-0.1439960089,0,-2.774428617,-1.424600984,-4.199029601,-0.0375405806
Marcus Smart,smartma01,2022,6273,3056,0.9550781519,1.713406489,2.668484641,2.084175896,1.007137212,3.091313108,1.222840849,1.605841835,2.828682684,8.848568734,7.100023006,1.748545728,1.647124441,2.245024696,3.892149137,1.188978908
Dennis Smith Jr.,smithde03,2022,1351,638,-1.985582079,0.1890060651,-1.796576013,-3.898285435,0.5803440881,-3.317941347,-2.464668102,0.3495795821,-2.11508852,0.2064784348,0.2064784348,0,-1.961899227,-0.08884296824,-2.050742195,-0.09197472638
Ish Smith,smithis01,2022,2362,1126,-1.839752854,-1.88469941,-3.724452263,-3.127214821,-1.917608516,-5.044823337,-2.218317628,-1.981370942,-4.19968857,-0.8148050956,-0.8148050956,0,-2.114365735,-2.293142906,-4.407508641,-1.07936722
Jalen Smith,smithja04,2022,1941,925,-0.4532184149,-1.045739887,-1.498958302,-0.3170618675,1.650950452,1.333888584,-0.4727172925,-0.5416143223,-1.014331615,0.8184168864,0.8184168864,0,-0.1667118243,-1.220116184,-1.386828009,-0.09187417886
Xavier Sneed,sneedxa01,2022,82,39,-5.031422665,-4.998697764,-10.03012043,-11.13683488,9.336476796,-1.800358079,-6.68556134,-2.400562082,-9.086123422,-0.1215237006,-0.1215237006,0,-6.629016186,-4.429721234,-11.05873742,-1.15353274
Tony Snell,snellto01,2022,1708,823,-2.296930511,-1.262811191,-3.559741703,-1.634125351,-1.350205056,-2.984330407,-2.29982845,-1.308051996,-3.607880447,-0.3606574651,-0.3606574651,0,-2.14474461,-2.208742973,-4.353487583,-0.3218947323
Jaden Springer,sprinja01,2022,44,19,0.8096841863,-5.135375662,-4.325691476,-8.348899874,-3.983164934,-12.33206481,-1.092489685,-5.177837607,-6.270327292,-0.03424617379,-0.003736320859,-0.03050985293,-3.128793418,-7.947322995,-11.07611641,-0.3549425636
Cassius Stanley,stanlca01,2022,328,155,-2.177274417,-0.8593341081,-3.036608525,-4.88288677,4.859410594,-0.02347617619,-2.806174308,0.3405664664,-2.465607842,0.02249299134,0.02249299134,0,-3.053209592,-0.4379893147,-3.491198907,0.01322892291
Nik Stauskas,stausni01,2022,134,63,-0.7566736476,-4.251540758,-5.008214405,0.5215743873,13.58947566,14.11105005,-0.5891442186,-0.8731320506,-1.462276269,0.03976721926,0.04912832564,-0.009361106377,-1.469452633,-3.656566921,-5.126019554,-1.760123758
Lance Stephenson,stephla01,2022,1717,814,-0.7076203493,-5.476817038,-6.184437388,-0.1828005881,-3.091818898,-3.274619487,-0.6426356111,-5.268125713,-5.910761324,-1.312600307,-1.312600307,0,-0.6711323841,-5.59112926,-6.262261644,-0.02171689087
Lamar Stevens,stevela01,2022,2072,1015,-2.753689542,0.4129951942,-2.340694348,-0.9906090954,-1.700438943,-2.691048039,-2.550634622,-0.04211160375,-2.592746226,0.08079710672,0.08079710672,0,-2.989192435,-0.0164444904,-3.005636926,-0.7825327962
Isaiah Stewart,stewais01,2022,3730,1816,-2.822655347,1.01817052,-1.804484827,-3.726753396,-0.332909976,-4.059663372,-3.137764582,0.8339069343,-2.303857648,0.4110630974,0.4110630974,0,-4.250109648,0.6806728483,-3.569436799,-0.5559806268
Max Strus,strusma01,2022,4232,2110,1.770637828,0.1483798695,1.919017698,2.349311377,1.179890921,3.529202297,1.970906462,0.3148675852,2.285774047,5.493181313,3.499534174,1.993647139,2.052019563,0.5415682846,2.593587847,-0.1619467957
Jalen Suggs,suggsja01,2022,2789,1307,-3.940633807,2.558111405,-1.382522403,-4.406430232,2.998556456,-1.407873776,-4.157846233,2.826072658,-1.331773575,0.9588252846,0.9588252846,0,-4.355057068,2.360222214,-1.994834854,1.386010362
Craig Sword,swordcr01,2022,36,19,0.4014981569,5.177092197,5.578590354,-2.288888477,19.04152054,16.75263206,-0.09540475783,8.468303524,8.372898766,0.1098423385,0.1098423385,0,0.6995590022,9.360201607,10.05976061,1.87273356
Keifer Sykes,sykeske01,2022,1166,566,-5.454637021,-0.989059344,-6.443696365,-2.865781412,-1.031785222,-3.897566634,-5.23736534,-1.0085486,-6.24591394,-1.001958311,-1.001958311,0,-4.139508301,-1.890410619,-6.02991892,-0.7496745642
Jae'Sean Tate,tateja01,2022,4367,2056,-1.087063889,0.6209493996,-0.4661144894,-2.030946564,0.8185133932,-1.212433171,-1.305333949,0.775755487,-0.5295784615,2.337336442,2.337336442,0,-1.750887982,0.6125648196,-1.138323162,0.3511324808
Jayson Tatum,tatumja01,2022,7561,3714,3.435299679,0.9519409186,4.387240597,5.19868792,4.00609627,9.204784189,3.957832875,1.587377649,5.545210524,15.816352,13.20385258,2.612499419,4.425142331,1.450442705,5.875585036,0.3712908483
Terry Taylor,taylote01,2022,1518,714,1.437759351,-2.387602648,-0.9498432964,-0.2286433339,-5.381635435,-5.610278769,1.200653786,-3.088716579,-1.888062793,0.3128505159,0.3128505159,0,0.1031321497,-2.881286989,-2.778154839,-0.3625657192
Garrett Temple,templga01,2022,2279,1100,-1.997438859,0.5869801819,-1.410458677,-6.20952711,-5.177682334,-11.38720944,-2.998755376,-0.5669732502,-3.565728627,-0.4534135936,-0.4405917558,-0.01282183774,-2.267533889,-0.6009766925,-2.868510581,-0.0556866853
Emanuel Terry,terryem01,2022,39,18,-11.83832449,8.041043543,-3.79728095,-30.01411308,-0.1729925761,-30.18710565,-16.44690507,6.700744034,-9.746161033,-0.06701606704,-0.06701606704,0,-12.22276926,4.117491144,-8.105278115,4.305376448
Tyrell Terry,terryty01,2022,8,3,7.595015938,-21.926238,-14.33122206,5.903095934,-20.28769612,-14.38460019,7.597927943,-23.069993,-15.47206506,-0.02006621925,-0.02006621925,0,4.80888433,-20.38425693,-15.5753726,3.049668958
Jon Teske,teskejo01,2022,19,8,-13.00417293,-6.308616886,-19.31278982,-9.656551959,0.4011765119,-9.255375447,-13.19568287,-5.408641273,-18.60432414,-0.0642018427,-0.0642018427,0,-9.881658033,-2.920074729,-12.80173276,-0.7868542325
Daniel Theis,theisda01,2022,2465,1177,-3.044034965,0.5126356926,-2.531399272,-3.955650178,1.538686185,-2.416963994,-3.420928082,0.7390922972,-2.681835785,0.06216706329,-0.1562709458,0.2184380091,-2.837998522,0.13099414,-2.707004382,0.2402749724
Brodric Thomas,thomabr01,2022,135,60,0.6869023565,-4.841216067,-4.15431371,1.541179085,3.580713073,5.121892158,0.828266056,-3.452997654,-2.624731598,0.003904683535,0.003904683535,0,-0.3838755192,-6.014067107,-6.397942626,1.824626033
Cam Thomas,thomaca02,2022,2468,1176,-0.7026974813,-2.309237902,-3.011935383,-5.03103389,-2.66316442,-7.69419831,-1.670792388,-2.500382118,-4.171174506,-0.8570380167,-0.8570380167,0,-1.398154047,-2.847832863,-4.245986909,-0.4271571415
Isaiah Thomas,thomais02,2022,707,333,0.07652965042,-2.215200627,-2.138670977,-2.142331125,1.084644997,-1.057686128,-0.3990148549,-1.650599497,-2.049614352,0.1417613466,0.1417613466,0,0.9088338005,-2.588507863,-1.679674063,-0.1303450221
Matt Thomas,thomama02,2022,966,459,-0.9647676864,0.204389197,-0.7603784895,-1.088969053,0.9158916916,-0.1730773619,-1.043461643,0.3892432118,-0.6542184314,0.4864705416,0.4864705416,0,-1.270687861,-1.084013117,-2.354700977,-0.8809161386
Klay Thompson,thompkl01,2022,3611,1733,1.213871687,-1.316122694,-0.1022510069,-0.06627412245,-2.747805586,-2.814079709,0.979911644,-1.750901175,-0.7709895312,1.760982213,1.219926427,0.5410557856,2.151284039,-1.309756911,0.8415271276,0.1249905725
Tristan Thompson,thomptr01,2022,1944,935,-1.663744614,-0.09596447499,-1.759709089,1.221526677,-2.677391094,-1.455864417,-1.140320827,-0.5946378046,-1.734958632,0.4914040173,0.5845539727,-0.09314995538,-1.611953047,-1.161215508,-2.773168555,-0.6292775508
JT Thor,thorjt01,2022,559,262,-2.48360092,-2.28603785,-4.76963877,-4.135694159,2.403340514,-1.732353645,-3.004718159,-1.411621535,-4.416339694,-0.2227818242,-0.2227818242,0,-2.321172201,-2.153877658,-4.47504986,0.01714940862
Matisse Thybulle,thybuma01,2022,3692,1822,-2.084074297,4.232444165,2.148369868,-2.002901968,2.011746892,0.008844923862,-2.216038597,4.007251573,1.791212976,4.224184752,4.051132809,0.1730519433,-1.865310215,4.859456,2.994145785,-0.02582899053
Killian Tillie,tilliki02,2022,957,461,-3.443125569,0.3226754401,-3.120450128,-1.70901628,2.951674955,1.242658675,-3.335430739,0.8396927572,-2.495737982,0.0599661661,0.0599661661,0,-3.03773515,1.17518295,-1.862552201,0.2728705506
Xavier Tillman,tillmxa01,2022,1776,840,-2.224225044,3.636924477,1.412699433,-4.241244742,-0.1972409501,-4.438485693,-2.822317216,3.009920685,0.1876034688,1.262197908,1.239844519,0.02235338867,-2.07336973,2.895823435,0.8224537055,-0.2576853444
Isaiah Todd,toddis01,2022,154,74,-6.821177542,-1.251659979,-8.072837521,-14.68242183,4.148845822,-10.53357601,-8.837682129,-0.1464042127,-8.984086342,-0.2376930843,-0.2376930843,0,-6.617783371,-1.798280102,-8.416063474,0.9884440713
Obi Toppin,toppiob01,2022,2498,1230,-1.178208582,-1.072911622,-2.251120203,2.105870679,3.234068494,5.339939173,-0.5436362981,-0.2543742891,-0.7980105871,1.221653643,1.221653643,0,-0.3014753793,-1.590574742,-1.892050122,-0.2701795329
Juan Toscano-Anderson,toscaju01,2022,2159,1043,-2.218883181,1.279542854,-0.9393403267,-0.3943081038,-0.3077984629,-0.7021065667,-1.990522528,0.9477202464,-1.042802282,0.9114164324,1.075709716,-0.1642932836,-1.684593804,0.9595975538,-0.7249962497,-0.03109993238
Karl-Anthony Towns,townska01,2022,5708,2698,2.344085112,-0.5735393712,1.770545741,6.478060499,-3.274421008,3.203639491,3.30736042,-1.18360264,2.123757781,6.805829005,6.127942943,0.6778860618,3.434181918,-0.9107623566,2.523419561,1.158491014
Gary Trent Jr.,trentga02,2022,5379,2647,1.10929407,-0.6054767128,0.5038173573,2.33636718,-2.319931191,0.01643598966,1.422214477,-1.023158439,0.3990560382,4.261055705,4.125793285,0.1352624197,1.576866048,0.1556372513,1.732503299,0.343998052
P.J. Tucker,tuckepj01,2022,4967,2490,-0.8770747976,2.244290476,1.367215679,0.7192553473,2.253618095,2.972873442,-0.6263468267,2.327912514,1.701565687,5.658534823,4.22593739,1.432597433,-0.9783527124,2.343052813,1.3647001,-0.8506864549
Rayjon Tucker,tuckera01,2022,204,90,2.498962669,-2.144072605,0.3548900649,-4.194776343,-4.479656315,-8.674432658,1.283443365,-2.761308747,-1.477865382,0.06234006801,0.1738375963,-0.1114975283,-0.2964933233,-2.879952285,-3.176445609,-0.05597526177
Myles Turner,turnemy01,2022,2515,1235,-1.408372778,2.171691208,0.7633184298,0.2559379765,2.645541591,2.901479568,-1.152313266,2.46248994,1.310176674,2.557906996,2.557906996,0,-0.6021924899,1.744930525,1.142738035,-0.01556331476
Jonas Valanciunas,valanjo01,2022,4898,2415,0.4802205595,0.7968382268,1.277058786,2.837672173,-0.6674646355,2.170207537,1.005998238,0.5495668276,1.555565066,5.286671446,4.966313206,0.3203582396,1.146718154,1.005722211,2.152440365,-0.4840486183
Denzel Valentine,valende01,2022,467,222,-2.448305093,0.6060773486,-1.842227745,-2.309219931,2.045491019,-0.2637289119,-2.582889828,0.8982604333,-1.684629395,0.1177490991,0.1177490991,0,-1.363073046,-0.1789030004,-1.541976046,0.2934091466
Jarred Vanderbilt,vandeja01,2022,4228,2009,-0.6410007624,2.164640103,1.523639341,3.426690444,-0.4750761353,2.951614308,0.1492067374,1.736323812,1.88553055,4.749572964,4.596264964,0.1533079995,0.06664990272,2.100468948,2.167118851,-0.1222743038
Fred VanVleet,vanvlfr01,2022,5232,2602,3.792992937,0.825807803,4.61880074,1.044426775,1.845453675,2.88988045,3.445890985,1.07285014,4.518741125,9.631977282,9.394325327,0.2376519544,3.70396668,2.326078734,6.030045414,-0.03221237631
Devin Vassell,vassede01,2022,4136,1937,-0.2250595796,-0.5179624713,-0.7430220509,-0.1527359675,-0.5602455328,-0.7129815004,-0.2244902313,-0.5648496457,-0.789339877,1.941820379,1.941820379,0,-0.2456525331,-0.1220344154,-0.3676869485,0.2159137263
